station_id,record_id,primary_station_id_2,primary_station_id_3,station_name,height_of_station_above_sea_level,sub_region,region,source_id
USC00020773,1,USC00020773-1,USC00020773-161,AZ BISBEE 2,1539.2,231,4,161
USC00020775,1,USC00020775-1,USC00020775-120,AZ BISBEE 1WNW,1694.7,231,4,120
USC00020781,1,USC00020781-1,USC00020781-161,AZ INDIAN WELLS TRADING P,1800.1,231,4,161
USC00020800,1,USC00020800-1,USC00020800-161,AZ BLACK MTN MISSION,1937,231,4,161
USC00020808,1,USC00020808-1,USC00020808-120,AZ BLACK RVR PUMPS,1848.6,231,4,120
USC00020810,1,USC00020810-1,USC00020810-162,AZ BLACK RIVER STATION,1341.1,231,4,162
USC00020855,1,USC00020855-1,USC00020855-161,AZ BLUE,1652,231,4,161
USC00020871,1,USC00020871-1,USC00020871-120,AZ BLUE RIDGE RS,2097,231,4,120
USC00020901,1,USC00020901-1,USC00020901-162,AZ BONITA,1383.5,231,4,162
USC00020903,1,USC00020903-1,USC00020903-161,AZ BONITA CREEK,1464,231,4,161
USC00020923,1,USC00020923-1,USC00020923-161,AZ BOSLEY RCH,1464,231,4,161
USC00020949,1,USC00020949-1,USC00020949-120,AZ BOUSE,281.9,231,4,120
USC00020958,1,USC00020958-1,USC00020958-120,AZ BOWIE,1151.2,231,4,120
USC00020966,1,USC00020966-1,USC00020966-161,AZ BOWIE JCT R15 ON W5,1439.9,231,4,161
USC00020975,1,USC00020975-1,USC00020975-120,AZ BOYCE THOMPSON ARBORETUM,742.5,231,4,120
USC00021001,1,USC00021001-1,USC00021001-120,AZ BRIGHT ANGEL RS,2545.1,231,4,120
USC00021026,1,USC00021026-1,USC00021026-161,AZ BUCKEYE,271.3,231,4,161
USC00021027,1,USC00021027-1,USC00021027-120,AZ BUCKEYE 5N,351.1,231,4,120
USC00021042,1,USC00021042-1,USC00021042-161,AZ BUFFALO RCH,1726.1,231,4,161
USC00021050,1,USC00021050-1,USC00021050-120,AZ BULLHEAD CITY,161.8,231,4,120
USC00021059,1,USC00021059-1,USC00021059-161,AZ BUMBLE BEE,762.9,231,4,161
USC00021101,1,USC00021101-1,USC00021101-161,AZ BURRUS RCH,2073.9,231,4,161
USC00021161,1,USC00021161-1,USC00021161-161,AZ ARIZONA FALLS 1 WNW,381,231,4,161
USC00021169,1,USC00021169-1,USC00021169-161,AZ CAMERON 1 NNE,1269.5,231,4,161
USC00021193,1,USC00021193-1,USC00021193-161,AZ CAMP GERONIMO,1681,231,4,161
USC00021216,1,USC00021216-1,USC00021216-161,AZ CAMP WOOD,1741.9,231,4,161
USC00021231,1,USC00021231-1,USC00021231-120,AZ CANELO 1 NW,1527,231,4,120
USC00021248,1,USC00021248-1,USC00021248-120,AZ CANYON DE CHELLY,1709.9,231,4,120
USC00021282,1,USC00021282-1,USC00021282-120,AZ CAREFREE,771.1,231,4,120
USC00021295,1,USC00021295-1,USC00021295-161,AZ LAKE PLEASANT,488,231,4,161
USC00021306,1,USC00021306-1,USC00021306-120,AZ CASA GRANDE,426.7,231,4,120
USC00021314,1,USC00021314-1,USC00021314-120,AZ CASA GRANDE NM,432.5,231,4,120
USC00021330,1,USC00021330-1,USC00021330-120,AZ CASCABEL,973.5,231,4,120
USC00021353,1,USC00021353-1,USC00021353-120,AZ CASTLE HOT SPRINGS,606.6,231,4,120
USC00021356,1,USC00021356-1,USC00021356-161,AZ CASTLE HOT SPRINGS 4 N,854,231,4,161
USC00021357,1,USC00021357-1,USC00021357-120,AZ CATALINA SP,825.1,231,4,120
USC00021361,1,USC00021361-1,USC00021361-161,AZ CAVE CREEK,647.1,231,4,161
USC00021363,1,USC00021363-1,USC00021363-161,AZ CAVE CREEK 3 ESE,771.1,231,4,161
USC00021365,1,USC00021365-1,USC00021365-161,AZ CAVE CREEK DAM,509,231,4,161
USC00021419,1,USC00021419-1,USC00021419-161,AZ CEDAR GLADE,1417.9,231,4,161
USC00021427,1,USC00021427-1,USC00021427-161,AZ CEDAR RIDGE TRADING PO,1805.9,231,4,161
USC00021511,1,USC00021511-1,USC00021511-161,AZ CHANDLER,371.9,231,4,161
USC00021514,1,USC00021514-1,USC00021514-161,AZ CHANDLER HEIGHTS,434.3,231,4,161
USC00021574,1,USC00021574-1,USC00021574-161,AZ CHEVELON RS,2135.4,231,4,161
USC00021614,1,USC00021614-1,USC00021614-161,AZ CHILDS,807.7,231,4,161
USC00021634,1,USC00021634-1,USC00021634-161,AZ CHINLE,1690.1,231,4,161
USC00021654,1,USC00021654-1,USC00021654-120,AZ CHINO VALLEY,1447.8,231,4,120
USC00021664,1,USC00021664-1,USC00021664-120,AZ CHIRICAHUA NM,1633.7,231,4,120
USC00021680,1,USC00021680-1,USC00021680-161,AZ CHLORIDE,1225.9,231,4,161
USC00021749,1,USC00021749-1,USC00021749-161,AZ CIBECUE,1517.9,231,4,161
USC00021760,1,USC00021760-1,USC00021760-161,AZ CLAY SPRINGS,1926.3,231,4,161
USC00021849,1,USC00021849-1,USC00021849-120,AZ CLIFTON,1072.9,231,4,120
USC00021870,1,USC00021870-1,USC00021870-161,AZ COCHISE 4 SSE,1274.1,231,4,161
USC00021874,1,USC00021874-1,USC00021874-161,AZ COCHISE STRONGHOLD,1447.8,231,4,161
USC00021920,1,USC00021920-1,USC00021920-120,AZ COLORADO CITY,1524.3,231,4,120
USC00022020,1,USC00022020-1,USC00022020-161,AZ CONGRESS,921.1,231,4,161
USC00022099,1,USC00022099-1,USC00022099-161,AZ COPPER MINE TRADING PO,1946.1,231,4,161
USC00022109,1,USC00022109-1,USC00022109-120,AZ CORDES,1149.4,231,4,120
USC00022139,1,USC00022139-1,USC00022139-161,AZ CORONADO NM,1692.9,231,4,161
USC00022140,1,USC00022140-1,USC00022140-120,AZ CORONADO NMEM,1597.8,231,4,120
USC00022159,1,USC00022159-1,USC00022159-161,AZ CORTARO 3 SW,691.9,231,4,161
USC00022193,1,USC00022193-1,USC00022193-161,AZ TUZIGOOT NM,1031.1,231,4,161
USC00022197,1,USC00022197-1,USC00022197-161,AZ COTTONWOOD INDIAN SCH,1845,231,4,161
USC00022216,1,USC00022216-1,USC00022216-161,AZ COVERED WELLS 1 E,798.9,231,4,161
USC00022246,1,USC00022246-1,USC00022246-161,AZ COW SPGS TRADING POST,1738.9,231,4,161
USC00022329,1,USC00022329-1,USC00022329-161,AZ CROWN KING,1804.4,231,4,161
USC00022430,1,USC00022430-1,USC00022430-161,AZ DATELAND,136.9,231,4,161
USC00022434,1,USC00022434-1,USC00022434-161,AZ DATELAND WHITEWING RCH,158.5,231,4,161
USC00022439,1,USC00022439-1,USC00022439-161,AZ DAVIS DAM #2,200.9,231,4,161
USC00022440,1,USC00022440-1,USC00022440-161,AZ DAVIS DAM,161.8,231,4,161
USC00022462,1,USC00022462-1,USC00022462-161,AZ DEER VALLEY,383.1,231,4,161
USC00022480,1,USC00022480-1,USC00022480-120,AZ DESTINY RCH,828.8,231,4,120
USC00022525,1,USC00022525-1,USC00022525-161,AZ DIAMOND BAR RCH,1097.9,231,4,161
USC00022527,1,USC00022527-1,USC00022527-120,AZ DIAMOND M RCH,1674,231,4,120
USC00022545,1,USC00022545-1,USC00022545-161,AZ DINNEHOTSO,1531,231,4,161
USC00022648,1,USC00022648-1,USC00022648-161,AZ DOS CABEZAS 1 SE,1556,231,4,161
USC00022659,1,USC00022659-1,USC00022659-120,AZ DOUGLAS,1231.4,231,4,120
USC00022669,1,USC00022669-1,USC00022669-161,AZ DOUGLAS SMELTER,1211,231,4,161
USC00022705,1,USC00022705-1,USC00022705-161,AZ DRAKE RS,1417.9,231,4,161
USC00022742,1,USC00022742-1,USC00022742-161,AZ DUGAS 2 SE,1232,231,4,161
USC00022754,1,USC00022754-1,USC00022754-120,AZ DUNCAN,1115.6,231,4,120
USC00022779,1,USC00022779-1,USC00022779-161,AZ EAGLE CREEK,1556,231,4,161
USC00022781,1,USC00022781-1,USC00022781-161,AZ EAGLE CREEK 2,1484.4,231,4,161
USC00022782,1,USC00022782-1,USC00022782-120,AZ E MESA,462.7,231,4,120
USC00022787,1,USC00022787-1,USC00022787-161,AZ EHRENBERG,98.1,231,4,161
USC00022790,1,USC00022790-1,USC00022790-120,AZ EHRENBERG 2 E,141.7,231,4,120
USC00022797,1,USC00022797-1,USC00022797-161,AZ ELGIN 5 N,1495,231,4,161
USC00022804,1,USC00022804-1,USC00022804-161,AZ EL MIRAGE,348.1,231,4,161
USC00022807,1,USC00022807-1,USC00022807-161,AZ ELOY 4 NE,470.9,231,4,161
USC00022902,1,USC00022902-1,USC00022902-161,AZ FAIRBANK 1 S,1174.1,231,4,161
USC00022927,1,USC00022927-1,USC00022927-161,AZ FALCON FLD,402.9,231,4,161
USC00023009,1,USC00023009-1,USC00023009-120,AZ FLAGSTAFF 4 SW,2171.7,231,4,120
USC00023011,1,USC00023011-1,USC00023011-162,AZ FLAGSTAFF (A),-999.9,231,4,162
USC00023013,1,USC00023013-1,USC00023013-120,AZ FLAGSTAFF 14N,2481.1,231,4,120
USC00023027,1,USC00023027-1,USC00023027-161,AZ FLORENCE,426.7,231,4,161
USC00023071,1,USC00023071-1,USC00023071-161,AZ FLYING H RCH,1549,231,4,161
USC00023082,1,USC00023082-1,USC00023082-161,AZ FORESTDALE,1861.1,231,4,161
USC00023096,1,USC00023096-1,USC00023096-230,AZ FORT BOWIE,1463,231,4,230
USC00023102,1,USC00023102-1,USC00023102-161,AZ FT DEFIANCE,2104.9,231,4,161
USC00023110,1,USC00023110-1,USC00023110-120,AZ FT GRANT,1478.3,231,4,120
USC00023144,1,USC00023144-1,USC00023144-161,AZ FT THOMAS,816.9,231,4,161
USC00023150,1,USC00023150-1,USC00023150-120,AZ FT THOMAS 2 SW,864.1,231,4,120
USC00023160,1,USC00023160-1,USC00023160-120,AZ FT VALLEY,2239.1,231,4,120
USC00023185,1,USC00023185-1,USC00023185-161,AZ FOSSIL SPRINGS,1302.1,231,4,161
USC00023190,1,USC00023190-1,USC00023190-120,AZ FOUNTAIN HILLS,481.6,231,4,120
USC00023250,1,USC00023250-1,USC00023250-120,AZ FREDONIA,1421,231,4,120
USC00023258,1,USC00023258-1,USC00023258-161,AZ FRITZ RCH,1318,231,4,161
USC00023303,1,USC00023303-1,USC00023303-120,AZ GANADO,1932.4,231,4,120
USC00023393,1,USC00023393-1,USC00023393-120,AZ GILA BEND 2SE,242,231,4,120
USC00023448,1,USC00023448-1,USC00023448-120,AZ GISELA,883.9,231,4,120
USC00023498,1,USC00023498-1,USC00023498-161,AZ GLOBE RS,1083,231,4,161
USC00023500,1,USC00023500-1,USC00023500-161,AZ GLOBE #2,1091.2,231,4,161
USC00023501,1,USC00023501-1,USC00023501-120,AZ GLOBE #3,1115.6,231,4,120
USC00023505,1,USC00023505-1,USC00023505-161,AZ GLOBE,1112.5,231,4,161
USC00023573,1,USC00023573-1,USC00023573-161,AZ GOULDS RCH,366.1,231,4,161
USC00023581,1,USC00023581-1,USC00023581-161,AZ GRAND CANYON,2106.8,231,4,161
USC00023582,1,USC00023582-1,USC00023582-120,AZ GRAND CANYON VISITOR CTR,2158.9,231,4,120
USC00023584,1,USC00023584-1,USC00023584-120,AZ GRAND CANYON E ENTRANCE,2279.9,231,4,120
USC00023586,1,USC00023586-1,USC00023586-161,AZ GRAND CANYON AIRWAYS,2126,231,4,161
USC00023589,1,USC00023589-1,USC00023589-120,AZ GRAND CANYON GRDN CK,1158.8,231,4,120
USC00023591,1,USC00023591-1,USC00023591-161,AZ GRAND CANYON HQ,2101,231,4,161
USC00023595,1,USC00023595-1,USC00023595-161,AZ GRAND CANYON NP,2119.9,231,4,161
USC00023596,1,USC00023596-1,USC00023596-120,AZ GRAND CANYON NP 2,2068.1,231,4,120
USC00023621,1,USC00023621-1,USC00023621-161,AZ GRANITE REEF DAM,402.9,231,4,161
USC00023635,1,USC00023635-1,USC00023635-161,AZ GRANVILLE,2073.9,231,4,161
USC00023643,1,USC00023643-1,USC00023643-161,AZ GRAPEVINE,677,231,4,161
USC00023663,1,USC00023663-1,USC00023663-161,AZ GRAY MTN TRADING POST,1498.1,231,4,161
USC00023668,1,USC00023668-1,USC00023668-120,AZ GREEN VALLEY,883.9,231,4,120
USC00023683,1,USC00023683-1,USC00023683-120,AZ GREER,2522.2,231,4,120
USC00023697,1,USC00023697-1,USC00023697-161,AZ GREY PEAK,1950.7,231,4,161
USC00023698,1,USC00023698-1,USC00023698-161,AZ GREYS PEAK MNTC YD,2030,231,4,161
USC00023702,1,USC00023702-1,USC00023702-161,AZ GRIGGS 3 W,353.6,231,4,161
USC00023713,1,USC00023713-1,USC00023713-161,AZ GROOM CREEK,1861.1,231,4,161
USC00023788,1,USC00023788-1,USC00023788-161,AZ HACKBERRY,1092.1,231,4,161
USC00023828,1,USC00023828-1,USC00023828-120,AZ HAPPY JACK RS,2279.9,231,4,120
USC00023852,1,USC00023852-1,USC00023852-161,AZ HARQUAHALA PLAINS,371.9,231,4,161
USC00023926,1,USC00023926-1,USC00023926-161,AZ HAWLEY LAKE,2493.3,231,4,161
USC00023958,1,USC00023958-1,USC00023958-161,AZ HEBER,1983,231,4,161
USC00023961,1,USC00023961-1,USC00023961-120,AZ HEBER (BLACK MESA) RS,2008.6,231,4,120
USC00023973,1,USC00023973-1,USC00023973-161,AZ HELMET PEAK,982.1,231,4,161
USC00023975,1,USC00023975-1,USC00023975-161,AZ HELMET PEAK RUBY STAR,1158.8,231,4,161
USC00023981,1,USC00023981-1,USC00023981-161,AZ HELVETIA SANTA RITA RN,1311.9,231,4,161
USC00023996,1,USC00023996-1,USC00023996-161,AZ HEREFORD 8 SW,1534.1,231,4,161
USC00024049,1,USC00024049-1,USC00024049-161,AZ HILLSIDE,1174.1,231,4,161
USC00024053,1,USC00024053-1,USC00024053-161,AZ HILLSIDE 4 NNE,1011.9,231,4,161
USC00024069,1,USC00024069-1,USC00024069-162,AZ HILLTOP,1738.9,231,4,162
USC00024089,1,USC00024089-1,USC00024089-161,AZ HOLBROOK,1549.9,231,4,161
USC00024182,1,USC00024182-1,USC00024182-120,AZ HORSESHOE DAM,615.7,231,4,120
USC00024228,1,USC00024228-1,USC00024228-161,AZ HOUCK 2 W,1772.1,231,4,161
USC00024240,1,USC00024240-1,USC00024240-161,AZ HOUSE ROCK,1641,231,4,161
USC00024299,1,USC00024299-1,USC00024299-161,AZ IMPERIAL DAM,52.1,231,4,161
USC00024317,1,USC00024317-1,USC00024317-161,AZ BITA HOCHEE TRADING PO,1800.1,231,4,161
USC00024335,1,USC00024335-1,USC00024335-161,AZ INNER CANYON USGS,783.9,231,4,161
USC00024345,1,USC00024345-1,USC00024345-161,AZ INTAKE,677,231,4,161
USC00024391,1,USC00024391-1,USC00024391-161,AZ IRVING,1156.7,231,4,161
USC00024417,1,USC00024417-1,USC00024417-120,AZ JACK RABBIT,1508.8,231,4,120
USC00024418,1,USC00024418-1,USC00024418-161,AZ JACOB LAKE,2385.7,231,4,161
USC00024438,1,USC00024438-1,USC00024438-161,AZ JEDDITO,2044,231,4,161
USC00024453,1,USC00024453-1,USC00024453-120,AZ JEROME,1508.8,231,4,120
USC00024508,1,USC00024508-1,USC00024508-161,AZ JUNIPINE,1565.1,231,4,161
USC00024528,1,USC00024528-1,USC00024528-161,AZ KAIBITO,1830,231,4,161
USC00024534,1,USC00024534-1,USC00024534-120,AZ KARTCHNER CAVERNS,1429.5,231,4,120
USC00024558,1,USC00024558-1,USC00024558-161,AZ KATHERINE RS,204.2,231,4,161
USC00024578,1,USC00024578-1,USC00024578-161,AZ KAYENTA,1738.9,231,4,161
USC00024580,1,USC00024580-1,USC00024580-161,AZ KAYENTA 21 SSW,1989.1,231,4,161
USC00024586,1,USC00024586-1,USC00024586-120,AZ KEAMS CANYON,1891.3,231,4,120
USC00024590,1,USC00024590-1,USC00024590-120,AZ KEARNY,557.8,231,4,120
USC00024594,1,USC00024594-1,USC00024594-161,AZ KELVIN,563.9,231,4,161
USC00024639,1,USC00024639-1,USC00024639-161,AZ KINGMAN,1024.1,231,4,161
USC00024645,1,USC00024645-1,USC00024645-161,AZ KINGMAN #2,1078.7,231,4,161
USC00024675,1,USC00024675-1,USC00024675-120,AZ KITT PEAK,2069.6,231,4,120
USC00024683,1,USC00024683-1,USC00024683-161,AZ KLAGETOH,1951.9,231,4,161
USC00024686,1,USC00024686-1,USC00024686-161,AZ KLAGETOH 12 WNW,1981.2,231,4,161
USC00024698,1,USC00024698-1,USC00024698-161,AZ KLONDYKE 3 SE,1100.9,231,4,161
USC00024702,1,USC00024702-1,USC00024702-120,AZ KOFA MINE,541,231,4,120
USC00024759,1,USC00024759-1,USC00024759-161,AZ LAKE HAVASU,146.9,231,4,161
USC00024761,1,USC00024761-1,USC00024761-120,AZ LAKE HAVASU CITY,136.9,231,4,120
USC00024770,1,USC00024770-1,USC00024770-161,AZ LAKE PLEASANT,468.2,231,4,161
USC00024779,1,USC00024779-1,USC00024779-161,AZ LAKESIDE RS,2044,231,4,161
USC00024829,1,USC00024829-1,USC00024829-120,AZ LAVEEN 3 SSE,345.9,231,4,120
USC00024849,1,USC00024849-1,USC00024849-120,AZ LEES FERRY,978.4,231,4,120
USC00024864,1,USC00024864-1,USC00024864-161,AZ LESLIE CANYON,1360,231,4,161
USC00024872,1,USC00024872-1,USC00024872-161,AZ LEUPP,1434.1,231,4,161
USC00024977,1,USC00024977-1,USC00024977-120,AZ LITCHFIELD PARK,317,231,4,120
USC00024995,1,USC00024995-1,USC00024995-161,AZ LITTLEFIELD 1 NE,580.6,231,4,161
USC00024999,1,USC00024999-1,USC00024999-161,AZ LITTLEFIELD 25 SSW,1220.1,231,4,161
USC00025064,1,USC00025064-1,USC00025064-161,AZ LOOKOUT RCH,1524.9,231,4,161
USC00025129,1,USC00025129-1,USC00025129-161,AZ LUKACHUKAI,1987.3,231,4,161
USC00025156,1,USC00025156-1,USC00025156-161,AZ LUPTON,1894,231,4,161
USC00025204,1,USC00025204-1,USC00025204-161,AZ MANY FARMS SCHOOL,1620,231,4,161
USC00025270,1,USC00025270-1,USC00025270-120,AZ MARICOPA 4 N,353.6,231,4,120
USC00025274,1,USC00025274-1,USC00025274-161,AZ MARICOPA 9 SSW,427,231,4,161
USC00025282,1,USC00025282-1,USC00025282-161,AZ MARINETTE,351.1,231,4,161
USC00025312,1,USC00025312-1,USC00025312-161,AZ MAVERICK,2379,231,4,161
USC00025412,1,USC00025412-1,USC00025412-120,AZ MCNARY 2N,2237.2,231,4,120
USC00025418,1,USC00025418-1,USC00025418-120,AZ MC NEAL,1271,231,4,120
USC00025426,1,USC00025426-1,USC00025426-120,AZ MEADVIEW 1W,895.5,231,4,120
USC00025427,1,USC00025427-1,USC00025427-120,AZ MEADVIEW 2S,989.7,231,4,120
USC00025467,1,USC00025467-1,USC00025467-120,AZ MESA,376.4,231,4,120
USC00025494,1,USC00025494-1,USC00025494-120,AZ METEOR CRATER,1687.1,231,4,120
USC00025512,1,USC00025512-1,USC00025512-120,AZ MIAMI,1085.1,231,4,120
USC00025560,1,USC00025560-1,USC00025560-161,AZ MILLERS RIM TRAIL RCH,1716.9,231,4,161
USC00025627,1,USC00025627-1,USC00025627-161,AZ MOHAWK,164.9,231,4,161
USC00025633,1,USC00025633-1,USC00025633-161,AZ MONTEZUMA,225.9,231,4,161
USC00025635,1,USC00025635-1,USC00025635-120,AZ MONTEZUMA CASTLE NM,969.3,231,4,120
USC00025665,1,USC00025665-1,USC00025665-120,AZ MONUMENT VALLEY,1676.7,231,4,120
USC00025700,1,USC00025700-1,USC00025700-120,AZ MORMON FLAT,519.7,231,4,120
USC00025708,1,USC00025708-1,USC00025708-161,AZ MORMON LAKE RNGR STN,2190,231,4,161
USC00025729,1,USC00025729-1,USC00025729-161,AZ MT FAGAN RCH,1147,231,4,161
USC00025732,1,USC00025732-1,USC00025732-120,AZ MT LEMMON FIRE DEPT,2411.9,231,4,120
USC00025733,1,USC00025733-1,USC00025733-161,AZ MT LEMMON,2345.1,231,4,161
USC00025734,1,USC00025734-1,USC00025734-161,AZ MT LEMMON SUMMIT,2788,231,4,161
USC00025735,1,USC00025735-1,USC00025735-120,AZ MT LEMMON SKI VALLEY,2502.4,231,4,120
USC00025737,1,USC00025737-1,USC00025737-120,AZ MT LEMMON WILLOW CANYON,2147.9,231,4,120
USC00025744,1,USC00025744-1,USC00025744-161,AZ MT TRUMBULL,1708.1,231,4,161
USC00025765,1,USC00025765-1,USC00025765-161,AZ PARADISE VALLEY #2,433.1,231,4,161
USC00025780,1,USC00025780-1,USC00025780-120,AZ MUND'S PARK,1972.1,231,4,120
USC00025785,1,USC00025785-1,USC00025785-120,AZ MUSEUM OF NORTHERN ARIZONA,2166.2,231,4,120
USC00025825,1,USC00025825-1,USC00025825-120,AZ NATURAL BRG,1404.5,231,4,120
USC00025837,1,USC00025837-1,USC00025837-161,AZ NAVAJO,1702,231,4,161
USC00025908,1,USC00025908-1,USC00025908-161,AZ N LAZY H RCH,929.6,231,4,161
USC00025921,1,USC00025921-1,USC00025921-161,AZ NOGALES,1161.9,231,4,161
USC00025924,1,USC00025924-1,USC00025924-120,AZ NOGALES 6 N,1054.9,231,4,120
USC00026037,1,USC00026037-1,USC00026037-120,AZ OAK CREEK CANYON,1560,231,4,120
USC00026116,1,USC00026116-1,USC00026116-161,AZ ORACLE,1403,231,4,161
USC00026117,1,USC00026117-1,USC00026117-120,AZ ORACLE SP,1400.6,231,4,120
USC00026119,1,USC00026119-1,USC00026119-120,AZ ORACLE 2 SE,1374.6,231,4,120
USC00026124,1,USC00026124-1,USC00026124-161,AZ ORAIBI,1809,231,4,161
USC00026132,1,USC00026132-1,USC00026132-120,AZ ORGAN PIPE CACTUS NM,511.5,231,4,120
USC00026180,1,USC00026180-1,USC00026180-120,AZ PAGE AP,1301.5,231,4,120
USC00026186,1,USC00026186-1,USC00026186-161,AZ PAINTED CANYON,1644.1,231,4,161
USC00026190,1,USC00026190-1,USC00026190-120,AZ PAINTED DESERT NP,1755.6,231,4,120
USC00026194,1,USC00026194-1,USC00026194-120,AZ PAINTED ROCK DAM,173.1,231,4,120
USC00026202,1,USC00026202-1,USC00026202-161,AZ PALISADE RS,2425,231,4,161
USC00026233,1,USC00026233-1,USC00026233-161,AZ PAPAGO FARMS,555,231,4,161
USC00026242,1,USC00026242-1,USC00026242-120,AZ PARADISE,1664.2,231,4,120
USC00026244,1,USC00026244-1,USC00026244-161,AZ MUMMY MTN,433.1,231,4,161
USC00026246,1,USC00026246-1,USC00026246-161,AZ PARADISE VALLEY #2,420.9,231,4,161
USC00026250,1,USC00026250-1,USC00026250-120,AZ PARKER,128,231,4,120
USC00026280,1,USC00026280-1,USC00026280-161,AZ PATAGONIA #2,1232,231,4,161
USC00026282,1,USC00026282-1,USC00026282-120,AZ PATAGONIA PATON CTR,1232.6,231,4,120
USC00026315,1,USC00026315-1,USC00026315-161,AZ PAYSON 12 NNE,1677.9,231,4,161
USC00026320,1,USC00026320-1,USC00026320-161,AZ PAYSON RS,1478.9,231,4,161
USC00026321,1,USC00026321-1,USC00026321-120,AZ PAYSON RANGER STATION,1523.7,231,4,120
USC00026328,1,USC00026328-1,USC00026328-161,AZ PEACH SPRINGS,1472.8,231,4,161
USC00026353,1,USC00026353-1,USC00026353-120,AZ PEARCE - SUNSITES,1322.5,231,4,120
USC00026358,1,USC00026358-1,USC00026358-161,AZ PEARCE 5 W,1501.1,231,4,161
USC00026424,1,USC00026424-1,USC00026424-161,AZ PERKINSVILLE,1177.1,231,4,161
USC00026468,1,USC00026468-1,USC00026468-120,AZ PETRIFIED FOREST NP,1659.9,231,4,120
USC00026471,1,USC00026471-1,USC00026471-120,AZ PHANTOM RCH,771.1,231,4,120
USC00026476,1,USC00026476-1,USC00026476-161,AZ PHOENIX INDIAN SCHOOL,342,231,4,161
USC00026479,1,USC00026479-1,USC00026479-161,AZ PHOENIX SOUTH MTN,806.5,231,4,161
USC00026482,1,USC00026482-1,USC00026482-120,AZ PHOENIX AP ASOS BACKUP,336.8,231,4,120
USC00026506,1,USC00026506-1,USC00026506-161,AZ PICACHO RSVR,460.9,231,4,161
USC00026513,1,USC00026513-1,USC00026513-120,AZ PICACHO 8 SE,603.8,231,4,120
USC00026536,1,USC00026536-1,USC00026536-161,AZ PIERCE FERRY,417.9,231,4,161
USC00026538,1,USC00026538-1,USC00026538-161,AZ PIERCE FERRY 17 SSW,1175.9,231,4,161
USC00026546,1,USC00026546-1,USC00026546-161,AZ PIMA R4 ON W2,1150,231,4,161
USC00026561,1,USC00026561-1,USC00026561-161,AZ PINAL RCH,1378.9,231,4,161
USC00026571,1,USC00026571-1,USC00026571-161,AZ PINE,1662.1,231,4,161
USC00026581,1,USC00026581-1,USC00026581-161,AZ PINEDALE,1983,231,4,161
USC00026597,1,USC00026597-1,USC00026597-161,AZ PINETOP,2121.4,231,4,161
USC00026601,1,USC00026601-1,USC00026601-120,AZ PINETOP 2E,2194.6,231,4,120
USC00026603,1,USC00026603-1,USC00026603-120,AZ PINNACLE PEAK,781.8,231,4,120
USC00026604,1,USC00026604-1,USC00026604-161,AZ PINON,1940.1,231,4,161
USC00026606,1,USC00026606-1,USC00026606-161,AZ PINTA,1652.9,231,4,161
USC00026616,1,USC00026616-1,USC00026616-120,AZ PIPE SPRING NM,1499.6,231,4,120
USC00026630,1,USC00026630-1,USC00026630-161,AZ PISINEMO,580,231,4,161
USC00026653,1,USC00026653-1,USC00026653-120,AZ PLEASANT VALLEY,1579.8,231,4,120
USC00026676,1,USC00026676-1,USC00026676-161,AZ POLAND JUNCTION,1495,231,4,161
USC00026706,1,USC00026706-1,USC00026706-161,AZ PORTAL,1524.9,231,4,161
USC00026716,1,USC00026716-1,USC00026716-120,AZ PORTAL 4 SW,1642.9,231,4,120
USC00026796,1,USC00026796-1,USC00026796-120,AZ PRESCOTT,1586.5,231,4,120
USC00026840,1,USC00026840-1,USC00026840-120,AZ PUNKIN CTR,708.7,231,4,120
USC00026865,1,USC00026865-1,USC00026865-120,AZ QUARTZSITE,266.7,231,4,120
USC00026940,1,USC00026940-1,USC00026940-161,AZ RAINBOW LODGE,1961.1,231,4,161
USC00027036,1,USC00027036-1,USC00027036-120,AZ REDINGTON,879,231,4,120
USC00027058,1,USC00027058-1,USC00027058-161,AZ RED ROCK 6 SSW,573,231,4,161
USC00027069,1,USC00027069-1,USC00027069-161,AZ RED SANDS TRADING POST,1495,231,4,161
USC00027081,1,USC00027081-1,USC00027081-161,AZ RENO RS,737.9,231,4,161
USC00027131,1,USC00027131-1,USC00027131-161,AZ RIMROCK,1097.9,231,4,161
USC00027143,1,USC00027143-1,USC00027143-161,AZ RIM TRAIL RCH,1716.9,231,4,161
USC00027187,1,USC00027187-1,USC00027187-120,AZ ROBSON RCH,455.7,231,4,120
USC00027281,1,USC00027281-1,USC00027281-120,AZ ROOSEVELT 1 S,794,231,4,120
USC00027291,1,USC00027291-1,USC00027291-161,AZ ROUGH ROCK SCHOOL,1905.9,231,4,161
USC00027311,1,USC00027311-1,USC00027311-161,AZ ROUND VALLEY,1140.9,231,4,161
USC00027326,1,USC00027326-1,USC00027326-161,AZ RUBY 4 NW,1214,231,4,161
USC00027330,1,USC00027330-1,USC00027330-161,AZ HELMET PEAK RUBY STAR,1110.1,231,4,161
USC00027334,1,USC00027334-1,USC00027334-120,AZ RUCKER CANYON,1636.8,231,4,120
USC00027349,1,USC00027349-1,USC00027349-161,AZ RYAN STN,1922.1,231,4,161
USC00027355,1,USC00027355-1,USC00027355-161,AZ SABINO CANYON,804.7,231,4,161
USC00027370,1,USC00027370-1,USC00027370-120,AZ SACATON,396.2,231,4,120
USC00027388,1,USC00027388-1,USC00027388-161,AZ SAFFORD,885.1,231,4,161
