primary_station_id_3,region,sub_region,report_type,height_of_station_above_sea_level,station_name
SYM00040072-220-2,210,6,0,182,ABUKMAL 40072
SYM00040072-220-3,210,6,0,182,ABUKMAL 40072
SYM00040072-220-4,210,6,0,182,ABUKMAL 40072
SYM00040072-220-5,210,6,0,182,ABUKMAL 40072
SYM00040072-220-6,210,6,0,182,ABUKMAL 40072
SYM00040076-220-2,210,6,0,941,AL QUNAYTIRAH 40076
SYM00040083-220-2,210,6,0,1333,NABK 40083
SYM00040083-220-3,210,6,0,1333,NABK 40083
SYM00040083-220-4,210,6,0,1333,NABK 40083
SYM00040083-220-5,210,6,0,1333,NABK 40083
SYM00040083-220-6,210,6,0,1333,NABK 40083
SYM00040083-220-7,210,6,0,1333,NABK 40083
SYM00040086-220-2,210,6,0,558,TIYAS 40086
SYM00040087-220-2,210,6,0,708,JABAL ETTANF 40087
SYM00040087-220-3,210,6,0,708,JABAL ETTANF 40087
SYM00040087-220-4,210,6,0,708,JABAL ETTANF 40087
SYM00040095-220-1,210,6,0,543,DARAA 40095
SYM00040095-220-2,210,6,0,543,DARAA 40095
SYM00040041-220-1,210,6,0,450,AL-RASTAN 40041
SYM00040067-220-1,102,6,0,997,SWEIDA 40067
SYM00040084-220-1,210,6,0,119,AL THAURAH 40084
SYA00400911-221-2,210,6,0,339,FIQ
SYI0000OSAP-223-3,210,6,4,389,ALEPPO INTL 40007
SYI0000OSAP-223-4,210,6,4,389,ALEPPO INTL 40007
SYI0000OSAP-223-5,210,6,4,389,ALEPPO INTL 40007
SYI0000OSAP-223-6,210,6,4,389,ALEPPO INTL 40007
SYI0000OSAP-223-7,210,6,4,389,ALEPPO INTL 40007
SYI0000OSAP-223-8,210,6,4,389,ALEPPO INTL 40007
SYI0000OSAP-223-9,210,6,4,389,ALEPPO INTL 40007
SYI0000OSAP-223-10,210,6,4,389,ALEPPO INTL 40007
SYI0000OSAP-223-11,210,6,4,389,ALEPPO INTL 40007
SYI0000OSAP-223-12,210,6,4,389,ALEPPO INTL 40007
SYI0000OSAP-223-13,210,6,0,389,ALEPPO INTL 40007
SYI0000OSAP-223-14,210,6,0,389,ALEPPO INTL 40007
SYI0000OSDZ-223-3,210,6,4,213,DEIR ZZOR 40045
SYI0000OSDZ-223-4,210,6,4,213,DEIR ZZOR 40045
SYI0000OSDZ-223-5,210,6,4,213,DEIR ZZOR 40045
SYI0000OSDZ-223-6,210,6,4,213,DEIR ZZOR 40045
SYI0000OSDZ-223-7,210,6,4,213,DEIR ZZOR 40045
SYI0000OSDZ-223-8,210,6,4,213,DEIR ZZOR 40045
SYI0000OSDZ-223-9,210,6,0,213,DEIR ZZOR 40045
SYI0000OSDZ-223-10,210,6,0,213,DEIR ZZOR 40045
SYI0000OSLK-223-1,210,6,4,48,BASSEL AL ASSAD INTL 40025
SYI0000OSLK-223-2,210,6,4,48,BASSEL AL ASSAD INTL 40025
SYI0000OSLK-223-3,210,6,4,48,BASSEL AL ASSAD INTL 40025
SYI0000OSLK-223-4,210,6,4,48,BASSEL AL ASSAD INTL 40025
SYI0000OSLK-223-5,210,6,4,48,BASSEL AL ASSAD INTL 40025
SYI0000OSLK-223-6,210,6,4,48,BASSEL AL ASSAD INTL 40025
SYI0000OSLK-223-7,210,6,4,48,BASSEL AL ASSAD INTL 40025
SYI0000OSPR-223-3,210,6,4,403,PALMYRA 40061
SYI0000OSPR-223-4,210,6,4,403,PALMYRA 40061
SYI0000OSPR-223-5,210,6,4,403,PALMYRA 40061
SYI0000OSPR-223-6,210,6,4,403,PALMYRA 40061
SYI0000OSPR-223-7,210,6,0,403,PALMYRA 40061
SYI0000OSPR-223-8,210,6,0,403,PALMYRA 40061
SYA00400911-245-1,210,6,0,339,FIQ
SYI0000OSAP-245-1,210,6,0,389,ALEPPO INTL 40007
SYI0000OSAP-245-2,210,6,0,389,ALEPPO INTL 40007
SYI0000OSDZ-245-1,210,6,0,213,DEIR ZZOR 40045
SYI0000OSDZ-245-2,210,6,0,213,DEIR ZZOR 40045
SYI0000OSPR-245-1,210,6,0,403,PALMYRA 40061
SYI0000OSPR-245-2,210,6,0,403,PALMYRA 40061
SYM00040009-245-1,223,6,0,349,TEL ABIADH 40009
SYM00040016-245-1,210,6,0,308,HASSAKAH 40016
SYM00040022-245-1,210,6,0,7,LATTAKIA 40022
SYM00040030-245-1,210,6,0,303,HAMA 40030
SYM00040039-245-1,210,6,0,246,RAQQA 40039
SYM00040055-245-1,210,6,0,485,HOMS 40055
SYM00040066-245-1,210,6,0,359,SAFITA 40066
SYM00040072-245-1,210,6,0,182,ABUKMAL 40072
SYM00040076-245-1,210,6,0,941,AL QUNAYTIRAH 40076
SYM00040083-245-1,210,6,0,1333,NABK 40083
SYM00040086-245-1,210,6,0,558,TIYAS 40086
SYM00040087-245-1,210,6,0,708,JABAL ETTANF 40087
SYM00040025-245-1,210,6,0,30,JABLAH SYRIA HAMEMINE APT 04002
SYM00040079-245-1,210,6,0,729,DAMASCUS SYRIA (DIMASHO) 04007
SYM00078781-245-1,210,6,0,723,DAMASCUS SYRIA 07878
SYM00078787-245-1,210,6,0,517,HOMS SYRIA 07878
SYM00078795-245-1,210,6,0,390,T2 SYRIA 07879
SYI0000OSAP-286-15,210,6,0,389,ALEPPO INTL 40007
SYI0000OSDZ-286-11,210,6,0,213,DEIR ZZOR 40045
SYI0000OSLK-286-8,210,6,0,48,BASSEL AL ASSAD INTL 40025
SYI0000OSPR-286-9,210,6,0,403,PALMYRA 40061
SYM00040009-286-5,223,6,0,349,TEL ABIADH 40009
SYM00040016-286-6,210,6,0,308,HASSAKAH 40016
SYM00040017-286-4,210,6,0,451,EDLEB 40017
SYM00040022-286-10,210,6,0,7,LATTAKIA 40022
SYM00040029-286-4,210,6,0,481,SALAMYA 40029
SYM00040030-286-10,210,6,0,303,HAMA 40030
SYM00040039-286-9,210,6,0,246,RAQQA 40039
SYM00040055-286-8,210,6,0,485,HOMS 40055
SYM00040066-286-6,210,6,0,359,SAFITA 40066
SYM00040072-286-7,210,6,0,182,ABUKMAL 40072
SYM00040095-286-3,210,6,0,543,DARAA 40095
SZM00006602-220-1,42,6,0,439,DELEMONT 06602
SZM00006602-220-2,42,6,0,439,DELEMONT 06602
SZM00006602-220-3,42,6,0,439,DELEMONT 06602
SZM00006602-220-4,42,6,0,439,DELEMONT 06602
SZM00006605-220-1,42,6,0,1631,CHASSERAL 06605
SZM00006605-220-2,42,6,0,1631,CHASSERAL 06605
SZM00006605-220-3,42,6,0,1631,CHASSERAL 06605
SZM00006605-220-4,42,6,0,1631,CHASSERAL 06605
SZM00006605-220-5,42,6,0,1631,CHASSERAL 06605
SZM00006605-220-6,42,6,0,1631,CHASSERAL 06605
SZM00006605-220-7,42,6,0,1631,CHASSERAL 06605
SZM00006605-220-8,42,6,0,1631,CHASSERAL 06605
SZM00006605-220-9,42,6,0,1631,CHASSERAL 06605
SZM00006605-220-10,42,6,0,1631,CHASSERAL 06605
SZM00006605-220-11,42,6,0,1631,CHASSERAL 06605
SZM00006605-220-12,42,6,0,1631,CHASSERAL 06605
SZM00006606-220-1,42,6,0,431,CRESSIER 06606
SZM00006606-220-2,42,6,0,431,CRESSIER 06606
SZM00006606-220-3,42,6,0,431,CRESSIER 06606
SZM00006606-220-4,42,6,0,431,CRESSIER 06606
SZM00006606-220-5,42,6,0,431,CRESSIER 06606
SZM00006608-220-1,42,6,0,1136,CHAUMONT 06608
SZM00006608-220-2,42,6,0,1136,CHAUMONT 06608
SZM00006608-220-3,42,6,0,1136,CHAUMONT 06608
SZM00006610-220-2,42,6,0,490,PAYERNE 06610
SZM00006610-220-3,42,6,0,490,PAYERNE 06610
SZM00006610-220-4,42,6,0,490,PAYERNE 06610
SZM00006610-220-5,42,6,0,490,PAYERNE 06610
SZM00006610-220-6,42,6,0,490,PAYERNE 06610
SZM00006610-220-7,42,6,0,490,PAYERNE 06610
SZM00006610-220-8,42,6,0,490,PAYERNE 06610
SZM00006610-220-9,42,6,0,490,PAYERNE 06610
SZM00006616-220-1,42,6,0,597,FAHY-BONCOURT 06616
SZM00006616-220-2,42,6,0,597,FAHY-BONCOURT 06616
SZM00006616-220-3,42,6,0,597,FAHY-BONCOURT 06616
SZM00006616-220-4,42,6,0,597,FAHY-BONCOURT 06616
SZM00006616-220-5,42,6,0,597,FAHY-BONCOURT 06616
SZM00006616-220-6,42,6,0,597,FAHY-BONCOURT 06616
SZM00006616-220-7,42,6,0,597,FAHY-BONCOURT 06616
SZM00006616-220-8,42,6,0,597,FAHY-BONCOURT 06616
SZM00006617-220-1,42,6,0,1050,LA BREVINE 06617
SZM00006617-220-2,42,6,0,1050,LA BREVINE 06617
SZM00006618-220-1,42,6,0,437,MATHOD 06618
SZM00006618-220-2,42,6,0,437,MATHOD 06618
SZM00006618-220-3,42,6,0,437,MATHOD 06618
SZM00006618-220-4,42,6,0,437,MATHOD 06618
SZM00006618-220-5,42,6,0,437,MATHOD 06618
SZM00006618-220-6,42,6,0,437,MATHOD 06618
SZM00006618-220-7,42,6,0,437,MATHOD 06618
SZM00006623-220-1,42,6,0,720,SALEN-REUTENEN 06623
SZM00006623-220-2,42,6,0,720,SALEN-REUTENEN 06623
SZM00006623-220-3,42,6,0,720,SALEN-REUTENEN 06623
SZM00006623-220-4,42,6,0,720,SALEN-REUTENEN 06623
SZM00006623-220-5,42,6,0,720,SALEN-REUTENEN 06623
SZM00006623-220-6,42,6,0,720,SALEN-REUTENEN 06623
SZM00006623-220-7,42,6,0,720,SALEN-REUTENEN 06623
SZM00006623-220-8,42,6,0,720,SALEN-REUTENEN 06623
SZM00006623-220-9,42,6,0,720,SALEN-REUTENEN 06623
SZM00006624-220-1,42,6,0,420,HALLAU 06624
SZM00006624-220-2,42,6,0,420,HALLAU 06624
SZM00006624-220-3,42,6,0,420,HALLAU 06624
SZM00006624-220-4,42,6,0,420,HALLAU 06624
SZM00006624-220-5,42,6,0,420,HALLAU 06624
SZM00006625-220-1,42,6,0,633,FRIBOURG-POSIEUX 06625
SZM00006625-220-2,42,6,0,633,FRIBOURG-POSIEUX 06625
SZM00006625-220-3,42,6,0,633,FRIBOURG-POSIEUX 06625
SZM00006625-220-4,42,6,0,633,FRIBOURG-POSIEUX 06625
SZM00006626-220-1,42,6,0,380,GOESGEN 06626
SZM00006626-220-2,42,6,0,380,GOESGEN 06626
SZM00006626-220-3,42,6,0,380,GOESGEN 06626
SZM00006626-220-4,42,6,0,380,GOESGEN 06626
SZM00006626-220-5,42,6,0,380,GOESGEN 06626
SZM00006626-220-6,42,6,0,380,GOESGEN 06626
SZM00006626-220-7,42,6,0,380,GOESGEN 06626
SZM00006627-220-1,42,6,0,1030,CHATEAU-DOEX 06627
SZM00006627-220-2,42,6,0,1030,CHATEAU-DOEX 06627
SZM00006627-220-3,42,6,0,1030,CHATEAU-DOEX 06627
SZM00006627-220-4,42,6,0,1030,CHATEAU-DOEX 06627
SZM00006627-220-5,42,6,0,1030,CHATEAU-DOEX 06627
SZM00006628-220-1,42,6,0,1041,PLAFFEIEN 06628
SZM00006628-220-2,42,6,0,1041,PLAFFEIEN 06628
SZM00006628-220-3,42,6,0,1041,PLAFFEIEN 06628
SZM00006628-220-4,42,6,0,1041,PLAFFEIEN 06628
SZM00006628-220-5,42,6,0,1041,PLAFFEIEN 06628
SZM00006628-220-6,42,6,0,1041,PLAFFEIEN 06628
SZM00006628-220-7,42,6,0,1041,PLAFFEIEN 06628
SZM00006628-220-8,42,6,0,1041,PLAFFEIEN 06628
SZM00006631-220-3,42,6,0,567,BERN-ZOLLIKOFEN 06631
SZM00006631-220-4,42,6,0,567,BERN-ZOLLIKOFEN 06631
SZM00006631-220-5,42,6,0,567,BERN-ZOLLIKOFEN 06631
SZM00006631-220-6,42,6,0,567,BERN-ZOLLIKOFEN 06631
SZM00006631-220-7,42,6,0,567,BERN-ZOLLIKOFEN 06631
SZM00006631-220-8,42,6,0,567,BERN-ZOLLIKOFEN 06631
SZM00006631-220-9,42,6,0,567,BERN-ZOLLIKOFEN 06631
SZM00006631-220-10,42,6,0,567,BERN-ZOLLIKOFEN 06631
SZM00006631-220-11,42,6,0,567,BERN-ZOLLIKOFEN 06631
SZM00006631-220-12,42,6,0,567,BERN-ZOLLIKOFEN 06631
SZM00006632-220-1,42,6,0,429,GRENCHEN 06632
SZM00006632-220-2,42,6,0,429,GRENCHEN 06632
SZM00006632-220-3,42,6,0,429,GRENCHEN 06632
SZM00006632-220-4,42,6,0,429,GRENCHEN 06632
SZM00006632-220-5,42,6,0,429,GRENCHEN 06632
SZM00006632-220-6,42,6,0,429,GRENCHEN 06632
SZM00006635-220-1,42,6,0,482,KOPPIGEN 06635
SZM00006635-220-2,42,6,0,482,KOPPIGEN 06635
SZM00006635-220-3,42,6,0,482,KOPPIGEN 06635
SZM00006635-220-4,42,6,0,482,KOPPIGEN 06635
SZM00006635-220-5,42,6,0,482,KOPPIGEN 06635
SZM00006635-220-6,42,6,0,482,KOPPIGEN 06635
SZM00006636-220-1,42,6,0,483,MUEHLEBERG 06636
SZM00006636-220-2,42,6,0,483,MUEHLEBERG 06636
SZM00006636-220-3,42,6,0,483,MUEHLEBERG 06636
SZM00006636-220-4,42,6,0,483,MUEHLEBERG 06636
SZM00006636-220-5,42,6,0,483,MUEHLEBERG 06636
SZM00006637-220-1,42,6,0,591,MEIRINGEN 06637
SZM00006637-220-2,42,6,0,591,MEIRINGEN 06637
SZM00006637-220-3,42,6,0,591,MEIRINGEN 06637
SZM00006637-220-4,42,6,0,591,MEIRINGEN 06637
SZM00006637-220-5,42,6,0,591,MEIRINGEN 06637
SZM00006637-220-6,42,6,0,591,MEIRINGEN 06637
SZM00006637-220-7,42,6,0,591,MEIRINGEN 06637
SZM00006638-220-1,42,6,0,706,LANGNAU IE 06638
SZM00006638-220-2,42,6,0,706,LANGNAU IE 06638
SZM00006638-220-3,42,6,0,706,LANGNAU IE 06638
SZM00006638-220-4,42,6,0,706,LANGNAU IE 06638
SZM00006638-220-5,42,6,0,706,LANGNAU IE 06638
SZM00006639-220-1,42,6,0,1406,NAPF 06639
SZM00006639-220-2,42,6,0,1406,NAPF 06639
SZM00006639-220-3,42,6,0,1406,NAPF 06639
SZM00006639-220-4,42,6,0,1406,NAPF 06639
SZM00006639-220-5,42,6,0,1406,NAPF 06639
SZM00006639-220-6,42,6,0,1406,NAPF 06639
SZM00006639-220-7,42,6,0,1406,NAPF 06639
SZM00006640-220-1,42,6,0,718,MARSENS 06640
SZM00006640-220-2,42,6,0,718,MARSENS 06640
SZM00006640-220-3,42,6,0,718,MARSENS 06640
SZM00006641-220-1,56,6,0,340,MOEHLIN 06641
SZM00006641-220-2,56,6,0,340,MOEHLIN 06641
SZM00006641-220-3,56,6,0,340,MOEHLIN 06641
SZM00006641-220-4,56,6,0,340,MOEHLIN 06641
SZM00006641-220-5,56,6,0,340,MOEHLIN 06641
SZM00006641-220-6,56,6,0,340,MOEHLIN 06641
SZM00006642-220-1,42,6,0,1408,LATSCH 06642
SZM00006642-220-2,42,6,0,1408,LATSCH 06642
SZM00006642-220-3,42,6,0,1408,LATSCH 06642
SZM00006642-220-4,42,6,0,1408,LATSCH 06642
SZM00006642-220-5,42,6,0,1408,LATSCH 06642
SZM00006642-220-6,42,6,0,1408,LATSCH 06642
SZM00006643-220-1,42,6,0,416,WYNAU 06643
SZM00006643-220-2,42,6,0,416,WYNAU 06643
SZM00006643-220-3,42,6,0,416,WYNAU 06643
SZM00006643-220-4,42,6,0,416,WYNAU 06643
SZM00006643-220-5,42,6,0,416,WYNAU 06643
SZM00006643-220-6,42,6,0,416,WYNAU 06643
SZM00006643-220-7,42,6,0,416,WYNAU 06643
SZM00006643-220-8,42,6,0,416,WYNAU 06643
SZM00006643-220-9,42,6,0,416,WYNAU 06643
SZM00006644-220-1,42,6,0,453,MOSEN 06644
SZM00006644-220-2,42,6,0,453,MOSEN 06644
SZM00006644-220-3,42,6,0,453,MOSEN 06644
SZM00006644-220-4,42,6,0,453,MOSEN 06644
SZM00006644-220-5,42,6,0,453,MOSEN 06644
SZM00006644-220-6,42,6,0,453,MOSEN 06644
SZM00006645-220-1,42,6,0,610,RUENENBERG 06645
SZM00006645-220-2,42,6,0,610,RUENENBERG 06645
SZM00006645-220-3,42,6,0,610,RUENENBERG 06645
SZM00006645-220-4,42,6,0,610,RUENENBERG 06645
SZM00006645-220-5,42,6,0,610,RUENENBERG 06645
SZM00006645-220-6,42,6,0,610,RUENENBERG 06645
SZM00006645-220-7,42,6,0,610,RUENENBERG 06645
SZM00006645-220-8,42,6,0,610,RUENENBERG 06645
SZM00006646-220-1,42,6,0,327,BEZNAU 06646
SZM00006646-220-2,42,6,0,327,BEZNAU 06646
SZM00006646-220-3,42,6,0,327,BEZNAU 06646
SZM00006646-220-4,42,6,0,327,BEZNAU 06646
SZM00006646-220-5,42,6,0,327,BEZNAU 06646
SZM00006646-220-6,42,6,0,327,BEZNAU 06646
SZM00006646-220-7,42,6,0,327,BEZNAU 06646
SZM00006647-220-1,42,6,0,337,WUERENLINGEN 06647
SZM00006647-220-2,42,6,0,337,WUERENLINGEN 06647
SZM00006647-220-3,42,6,0,337,WUERENLINGEN 06647
SZM00006647-220-4,42,6,0,337,WUERENLINGEN 06647
SZM00006647-220-5,42,6,0,337,WUERENLINGEN 06647
SZM00006647-220-6,42,6,0,337,WUERENLINGEN 06647
SZM00006648-220-1,42,6,0,522,EGOLZWIL 06648
SZM00006648-220-2,42,6,0,522,EGOLZWIL 06648
SZM00006648-220-3,42,6,0,522,EGOLZWIL 06648
SZM00006648-220-4,42,6,0,522,EGOLZWIL 06648
SZM00006648-220-5,42,6,0,522,EGOLZWIL 06648
SZM00006649-220-1,42,6,0,409,OBERRIET 06649
SZM00006649-220-2,42,6,0,409,OBERRIET 06649
SZM00006649-220-3,42,6,0,409,OBERRIET 06649
SZM00006649-220-4,42,6,0,409,OBERRIET 06649
SZM00006649-220-5,42,6,0,409,OBERRIET 06649
SZM00006651-220-1,42,6,0,744,SCHUEPFHEIM 06651
SZM00006651-220-2,42,6,0,744,SCHUEPFHEIM 06651
SZM00006651-220-3,42,6,0,744,SCHUEPFHEIM 06651
SZM00006651-220-4,42,6,0,744,SCHUEPFHEIM 06651
SZM00006651-220-5,42,6,0,744,SCHUEPFHEIM 06651
SZM00006651-220-6,42,6,0,744,SCHUEPFHEIM 06651
SZM00006651-220-7,42,6,0,744,SCHUEPFHEIM 06651
SZM00006651-220-8,42,6,0,744,SCHUEPFHEIM 06651
SZM00006652-220-1,42,6,0,940,FLUEHLI
SZM00006652-220-2,42,6,0,940,FLUEHLI
SZM00006652-220-3,42,6,0,940,FLUEHLI
SZM00006652-220-4,42,6,0,940,FLUEHLI
SZM00006652-220-5,42,6,0,940,FLUEHLI
SZM00006652-220-6,42,6,0,940,FLUEHLI
SZM00006652-220-7,42,6,0,940,FLUEHLI
SZM00006652-220-8,42,6,0,940,FLUEHLI
SZM00006653-220-1,42,6,0,521,GERSAU 06653
SZM00006653-220-2,42,6,0,521,GERSAU 06653
SZM00006653-220-3,42,6,0,521,GERSAU 06653
SZM00006653-220-4,42,6,0,521,GERSAU 06653
SZM00006653-220-5,42,6,0,521,GERSAU 06653
SZM00006653-220-6,42,6,0,521,GERSAU 06653
SZM00006656-220-1,42,6,0,580,BRIENZ 06656
SZM00006656-220-2,42,6,0,580,BRIENZ 06656
SZM00006656-220-3,42,6,0,580,BRIENZ 06656
SZM00006656-220-4,42,6,0,580,BRIENZ 06656
SZM00006657-220-1,42,6,0,475,GISWIL 06657
SZM00006657-220-2,42,6,0,475,GISWIL 06657
SZM00006657-220-3,42,6,0,475,GISWIL 06657
SZM00006657-220-4,42,6,0,475,GISWIL 06657
SZM00006657-220-5,42,6,0,475,GISWIL 06657
SZM00006660-220-1,42,6,0,558,ZUERICH-FLUNTERN 06660
SZM00006660-220-2,42,6,0,558,ZUERICH-FLUNTERN 06660
SZM00006660-220-3,42,6,0,558,ZUERICH-FLUNTERN 06660
SZM00006660-220-4,42,6,0,558,ZUERICH-FLUNTERN 06660
SZM00006660-220-5,42,6,0,558,ZUERICH-FLUNTERN 06660
SZM00006660-220-6,42,6,0,558,ZUERICH-FLUNTERN 06660
SZM00006660-220-7,42,6,0,558,ZUERICH-FLUNTERN 06660
SZM00006660-220-8,42,6,0,558,ZUERICH-FLUNTERN 06660
SZM00006660-220-9,42,6,0,558,ZUERICH-FLUNTERN 06660
SZM00006662-220-1,42,6,0,790,SATTEL-AEGERI 06662
SZM00006662-220-2,42,6,0,790,SATTEL-AEGERI 06662
SZM00006662-220-3,42,6,0,790,SATTEL-AEGERI 06662
SZM00006663-220-1,42,6,0,1242,VALS 06663
SZM00006663-220-2,42,6,0,1242,VALS 06663
SZM00006663-220-3,42,6,0,1242,VALS 06663
SZM00006663-220-4,42,6,0,1242,VALS 06663
SZM00006663-220-5,42,6,0,1242,VALS 06663
SZM00006663-220-6,42,6,0,1242,VALS 06663
SZM00006664-220-3,42,6,0,441,ZUERICH-AFFOLTERN 06664
SZM00006664-220-4,42,6,0,441,ZUERICH-AFFOLTERN 06664
SZM00006664-220-5,42,6,0,441,ZUERICH-AFFOLTERN 06664
SZM00006664-220-6,42,6,0,441,ZUERICH-AFFOLTERN 06664
SZM00006664-220-7,42,6,0,441,ZUERICH-AFFOLTERN 06664
SZM00006664-220-8,42,6,0,441,ZUERICH-AFFOLTERN 06664
SZM00006664-220-9,42,6,0,441,ZUERICH-AFFOLTERN 06664
SZM00006664-220-10,42,6,0,441,ZUERICH-AFFOLTERN 06664
SZM00006664-220-11,42,6,0,441,ZUERICH-AFFOLTERN 06664
SZM00006664-220-12,42,6,0,441,ZUERICH-AFFOLTERN 06664
SZM00006665-220-1,42,6,0,468,LACHEN/GALGENEN 06665
SZM00006665-220-2,42,6,0,468,LACHEN/GALGENEN 06665
SZM00006665-220-3,42,6,0,468,LACHEN/GALGENEN 06665
SZM00006666-220-1,42,6,0,341,LEIBSTADT 06666
SZM00006666-220-2,42,6,0,341,LEIBSTADT 06666
SZM00006666-220-3,42,6,0,341,LEIBSTADT 06666
SZM00006666-220-4,42,6,0,341,LEIBSTADT 06666
SZM00006666-220-5,42,6,0,341,LEIBSTADT 06666
SZM00006668-220-1,42,6,0,950,GOESCHENEN 06668
SZM00006668-220-2,42,6,0,950,GOESCHENEN 06668
SZM00006668-220-3,42,6,0,950,GOESCHENEN 06668
SZM00006668-220-4,42,6,0,950,GOESCHENEN 06668
SZM00006671-220-1,42,6,0,398,STECKBORN 06671
SZM00006671-220-2,42,6,0,398,STECKBORN 06671
SZM00006671-220-3,42,6,0,398,STECKBORN 06671
SZM00006671-220-4,42,6,0,398,STECKBORN 06671
SZM00006671-220-5,42,6,0,398,STECKBORN 06671
SZM00006671-220-6,42,6,0,398,STECKBORN 06671
SZM00006672-220-1,42,6,0,451,ALTDORF 06672
SZM00006672-220-2,42,6,0,451,ALTDORF 06672
SZM00006672-220-3,42,6,0,451,ALTDORF 06672
SZM00006672-220-4,42,6,0,451,ALTDORF 06672
SZM00006672-220-5,42,6,0,451,ALTDORF 06672
SZM00006672-220-6,42,6,0,451,ALTDORF 06672
SZM00006672-220-7,42,6,0,451,ALTDORF 06672
SZM00006672-220-8,42,6,0,451,ALTDORF 06672
SZM00006672-220-9,42,6,0,451,ALTDORF 06672
SZM00006673-220-1,42,6,0,486,WAEDENSWIL
SZM00006673-220-2,42,6,0,486,WAEDENSWIL
SZM00006673-220-3,42,6,0,486,WAEDENSWIL
SZM00006673-220-4,42,6,0,486,WAEDENSWIL
SZM00006673-220-5,42,6,0,486,WAEDENSWIL
SZM00006673-220-6,42,6,0,486,WAEDENSWIL
SZM00006673-220-7,42,6,0,486,WAEDENSWIL
SZM00006673-220-8,42,6,0,486,WAEDENSWIL
SZM00006673-220-9,42,6,0,486,WAEDENSWIL
SZM00006673-220-10,42,6,0,486,WAEDENSWIL
SZM00006674-220-1,42,6,0,443,CHAM 06674
SZM00006674-220-2,42,6,0,443,CHAM 06674
SZM00006674-220-3,42,6,0,443,CHAM 06674
SZM00006674-220-4,42,6,0,443,CHAM 06674
SZM00006674-220-5,42,6,0,443,CHAM 06674
SZM00006675-220-1,42,6,0,910,EINSIEDELN 06675
SZM00006675-220-2,42,6,0,910,EINSIEDELN 06675
SZM00006675-220-3,42,6,0,910,EINSIEDELN 06675
SZM00006675-220-4,42,6,0,910,EINSIEDELN 06675
SZM00006675-220-5,42,6,0,910,EINSIEDELN 06675
SZM00006675-220-6,42,6,0,910,EINSIEDELN 06675
SZM00006675-220-7,42,6,0,910,EINSIEDELN 06675
SZM00006676-220-1,42,6,0,724,OBERAEGERI 06676
SZM00006676-220-2,42,6,0,724,OBERAEGERI 06676
SZM00006676-220-3,42,6,0,724,OBERAEGERI 06676
SZM00006676-220-4,42,6,0,724,OBERAEGERI 06676
SZM00006676-220-5,42,6,0,724,OBERAEGERI 06676
SZM00006676-220-6,42,6,0,724,OBERAEGERI 06676
SZM00006678-220-1,42,6,0,470,BISCHOFSZELL 06678
SZM00006678-220-2,42,6,0,470,BISCHOFSZELL 06678
SZM00006678-220-3,42,6,0,470,BISCHOFSZELL 06678
SZM00006678-220-4,42,6,0,470,BISCHOFSZELL 06678
SZM00006678-220-5,42,6,0,470,BISCHOFSZELL 06678
SZM00006680-220-3,42,6,0,2500,SAENTIS 06680
SZM00006680-220-4,42,6,0,2500,SAENTIS 06680
SZM00006680-220-5,42,6,0,2500,SAENTIS 06680
SZM00006680-220-6,42,6,0,2500,SAENTIS 06680
SZM00006680-220-7,42,6,0,2500,SAENTIS 06680
SZM00006680-220-8,42,6,0,2500,SAENTIS 06680
SZM00006681-220-1,42,6,0,778,ST GALLEN 06681
SZM00006681-220-2,42,6,0,778,ST GALLEN 06681
SZM00006681-220-3,42,6,0,778,ST GALLEN 06681
SZM00006681-220-4,42,6,0,778,ST GALLEN 06681
SZM00006681-220-5,42,6,0,778,ST GALLEN 06681
SZM00006681-220-6,42,6,0,778,ST GALLEN 06681
SZM00006681-220-7,42,6,0,778,ST GALLEN 06681
SZM00006681-220-8,42,6,0,778,ST GALLEN 06681
SZM00006681-220-9,42,6,0,778,ST GALLEN 06681
SZM00006681-220-10,42,6,0,778,ST GALLEN 06681
SZM00006681-220-11,42,6,0,778,ST GALLEN 06681
SZM00006681-220-12,42,6,0,778,ST GALLEN 06681
SZM00006681-220-13,42,6,0,778,ST GALLEN 06681
SZM00006682-220-1,42,6,0,965,ELM 06682
SZM00006682-220-2,42,6,0,965,ELM 06682
SZM00006682-220-3,42,6,0,965,ELM 06682
SZM00006682-220-4,42,6,0,965,ELM 06682
SZM00006682-220-5,42,6,0,965,ELM 06682
SZM00006683-220-1,42,6,0,409,SCHMERIKON 06683
SZM00006683-220-2,42,6,0,409,SCHMERIKON 06683
SZM00006683-220-3,42,6,0,409,SCHMERIKON 06683
SZM00006683-220-4,42,6,0,409,SCHMERIKON 06683
SZM00006683-220-5,42,6,0,409,SCHMERIKON 06683
SZM00006683-220-6,42,6,0,409,SCHMERIKON 06683
SZM00006683-220-7,42,6,0,409,SCHMERIKON 06683
SZM00006686-220-1,42,6,0,498,BAD RAGAZ 06686
SZM00006686-220-2,42,6,0,498,BAD RAGAZ 06686
SZM00006686-220-3,42,6,0,498,BAD RAGAZ 06686
SZM00006686-220-4,42,6,0,498,BAD RAGAZ 06686
SZM00006686-220-5,42,6,0,498,BAD RAGAZ 06686
SZM00006686-220-6,42,6,0,498,BAD RAGAZ 06686
SZM00006687-220-1,42,6,0,423,QUINTEN 06687
SZM00006687-220-2,42,6,0,423,QUINTEN 06687
SZM00006687-220-3,42,6,0,423,QUINTEN 06687
